,pathname,class,mode
700,currencyDataset/100_back/IMG20220215121545.jpg,100_back,train
701,currencyDataset/100_back/IMG20220215121602.jpg,100_back,train
702,currencyDataset/100_back/IMG20220215121605.jpg,100_back,train
703,currencyDataset/100_back/IMG20220215121607.jpg,100_back,train
704,currencyDataset/100_back/IMG20220215121609.jpg,100_back,train
705,currencyDataset/100_back/IMG20220215121612.jpg,100_back,train
706,currencyDataset/100_back/IMG20220215121615.jpg,100_back,train
707,currencyDataset/100_back/IMG20220215121618.jpg,100_back,train
708,currencyDataset/100_back/IMG20220215121619.jpg,100_back,train
709,currencyDataset/100_back/IMG20220215121622.jpg,100_back,train
710,currencyDataset/100_back/IMG20220215121623.jpg,100_back,train
711,currencyDataset/100_back/IMG20220215121626.jpg,100_back,train
712,currencyDataset/100_back/IMG20220215121629.jpg,100_back,train
713,currencyDataset/100_back/IMG20220218164034.jpg,100_back,train
714,currencyDataset/100_back/IMG20220218164038.jpg,100_back,train
715,currencyDataset/100_back/IMG20220218164041.jpg,100_back,train
716,currencyDataset/100_back/IMG20220218164044.jpg,100_back,train
717,currencyDataset/100_back/IMG20220218164047.jpg,100_back,train
718,currencyDataset/100_back/IMG20220218164051.jpg,100_back,train
719,currencyDataset/100_back/IMG20220218164055.jpg,100_back,train
720,currencyDataset/100_back/IMG20220218164059.jpg,100_back,train
721,currencyDataset/100_back/IMG20220218164104.jpg,100_back,train
722,currencyDataset/100_back/IMG20220218164106.jpg,100_back,train
723,currencyDataset/100_back/IMG20220218164110.jpg,100_back,train
724,currencyDataset/100_back/IMG20220218164121.jpg,100_back,train
725,currencyDataset/100_back/IMG20220218164137.jpg,100_back,train
726,currencyDataset/100_back/IMG20220218164139.jpg,100_back,train
727,currencyDataset/100_back/IMG20220218164142.jpg,100_back,train
728,currencyDataset/100_back/IMG20220218164144.jpg,100_back,train
729,currencyDataset/100_back/IMG20220218164148.jpg,100_back,train
730,currencyDataset/100_back/IMG20220218164151.jpg,100_back,train
731,currencyDataset/100_back/IMG20220218164154.jpg,100_back,train
732,currencyDataset/100_back/IMG20220218164158.jpg,100_back,train
733,currencyDataset/100_back/IMG20220218164205.jpg,100_back,train
734,currencyDataset/100_back/IMG20220218164207.jpg,100_back,train
735,currencyDataset/100_back/IMG20220218164212.jpg,100_back,train
736,currencyDataset/100_back/IMG20220218164215.jpg,100_back,train
737,currencyDataset/100_back/IMG20220218164218.jpg,100_back,train
738,currencyDataset/100_back/IMG20220218164220.jpg,100_back,train
739,currencyDataset/100_back/IMG20220218164222.jpg,100_back,train
740,currencyDataset/100_back/IMG20220218164228.jpg,100_back,train
741,currencyDataset/100_back/IMG20220218164233.jpg,100_back,train
742,currencyDataset/100_back/IMG20220218164245.jpg,100_back,train
743,currencyDataset/100_back/IMG20220218164253.jpg,100_back,train
744,currencyDataset/100_front/IMG20211228215432.jpg,100_front,train
745,currencyDataset/100_front/IMG20211228215437.jpg,100_front,train
746,currencyDataset/100_front/IMG20211228215442.jpg,100_front,train
747,currencyDataset/100_front/IMG20211228215449.jpg,100_front,train
748,currencyDataset/100_front/IMG20211228215452.jpg,100_front,train
749,currencyDataset/100_front/IMG20211228215505.jpg,100_front,train
750,currencyDataset/100_front/IMG20211228215507.jpg,100_front,train
751,currencyDataset/100_front/IMG20211228215510.jpg,100_front,train
752,currencyDataset/100_front/IMG20211228215518.jpg,100_front,train
753,currencyDataset/100_front/IMG20211228215521.jpg,100_front,train
754,currencyDataset/100_front/IMG20211228215538.jpg,100_front,train
755,currencyDataset/100_front/IMG20211228215545.jpg,100_front,train
756,currencyDataset/100_front/IMG20211228215556.jpg,100_front,train
757,currencyDataset/100_front/IMG20211228215601.jpg,100_front,train
758,currencyDataset/100_front/IMG20211228215603.jpg,100_front,train
759,currencyDataset/100_front/IMG20211228215611.jpg,100_front,train
760,currencyDataset/100_front/IMG20211228215615.jpg,100_front,train
761,currencyDataset/100_front/IMG20211228215618.jpg,100_front,train
762,currencyDataset/100_front/IMG20211228215622.jpg,100_front,train
763,currencyDataset/100_front/IMG20211228215631.jpg,100_front,train
764,currencyDataset/100_front/IMG20211228215637.jpg,100_front,train
765,currencyDataset/100_front/IMG20211228215641.jpg,100_front,train
766,currencyDataset/100_front/IMG20211228215645.jpg,100_front,train
767,currencyDataset/100_front/IMG20211228215652.jpg,100_front,train
768,currencyDataset/100_front/IMG20211228215658.jpg,100_front,train
769,currencyDataset/100_front/IMG20211228215701.jpg,100_front,train
770,currencyDataset/100_front/IMG20211228215708.jpg,100_front,train
771,currencyDataset/100_front/IMG20211228215716.jpg,100_front,train
772,currencyDataset/100_front/IMG20211228215726.jpg,100_front,train
773,currencyDataset/100_front/IMG20211228215729.jpg,100_front,train
774,currencyDataset/100_front/IMG20211228215733.jpg,100_front,train
775,currencyDataset/100_front/IMG20211228215735.jpg,100_front,train
776,currencyDataset/100_front/IMG20211228215830.jpg,100_front,train
777,currencyDataset/100_front/IMG20211228215833.jpg,100_front,train
778,currencyDataset/100_front/IMG20211228232421.jpg,100_front,train
779,currencyDataset/100_front/IMG20211228232424.jpg,100_front,train
780,currencyDataset/100_front/IMG20211228232441.jpg,100_front,train
781,currencyDataset/100_front/IMG20211228232443.jpg,100_front,train
782,currencyDataset/100_front/IMG20211228232445.jpg,100_front,train
783,currencyDataset/100_front/IMG20211228232448.jpg,100_front,train
784,currencyDataset/100_front/IMG20211228232451.jpg,100_front,train
785,currencyDataset/100_front/IMG20211228232453.jpg,100_front,train
786,currencyDataset/100_front/IMG20211228232456.jpg,100_front,train
787,currencyDataset/100_front/IMG20211228232512.jpg,100_front,train
788,currencyDataset/100_front/IMG20211228232519.jpg,100_front,train
789,currencyDataset/100_front/IMG20211228232525.jpg,100_front,train
790,currencyDataset/100_front/IMG20211228232529.jpg,100_front,train
791,currencyDataset/100_front/IMG20211228232532.jpg,100_front,train
792,currencyDataset/100_front/IMG20211228232539.jpg,100_front,train
793,currencyDataset/100_front/IMG20211228232544.jpg,100_front,train
794,currencyDataset/100_front/IMG20211228232605.jpg,100_front,train
795,currencyDataset/100_front/IMG20211228232608.jpg,100_front,train
796,currencyDataset/100_front/IMG20211228232611.jpg,100_front,train
797,currencyDataset/100_front/IMG20211228232613.jpg,100_front,train
798,currencyDataset/100_front/IMG20211228232616.jpg,100_front,train
799,currencyDataset/100_front/IMG20211228232619.jpg,100_front,train
800,currencyDataset/100_front/IMG20211228232623.jpg,100_front,train
801,currencyDataset/100_front/IMG20211228232625.jpg,100_front,train
802,currencyDataset/100_front/IMG20211228232631.jpg,100_front,train
803,currencyDataset/100_front/IMG20211228232635.jpg,100_front,train
804,currencyDataset/100_front/IMG20211228232638.jpg,100_front,train
805,currencyDataset/100_front/IMG20211228232648.jpg,100_front,train
806,currencyDataset/100_front/IMG20211228232650.jpg,100_front,train
807,currencyDataset/100_front/IMG20211228232652.jpg,100_front,train
808,currencyDataset/100_front/IMG20211228232659.jpg,100_front,train
809,currencyDataset/100_front/IMG20211228232702.jpg,100_front,train
810,currencyDataset/100_front/IMG20211228232711.jpg,100_front,train
811,currencyDataset/100_front/IMG20211228232714.jpg,100_front,train
812,currencyDataset/100_front/IMG20211229002622.jpg,100_front,train
813,currencyDataset/100_front/IMG20211229002624.jpg,100_front,train
814,currencyDataset/100_front/IMG20211229002627.jpg,100_front,train
815,currencyDataset/100_front/IMG20211229002632.jpg,100_front,train
816,currencyDataset/100_front/IMG20211229002639.jpg,100_front,train
817,currencyDataset/100_front/IMG20211229002644.jpg,100_front,train
818,currencyDataset/100_front/IMG20211229002651.jpg,100_front,train
819,currencyDataset/100_front/IMG20211229002659.jpg,100_front,train
820,currencyDataset/100_front/IMG20211229002702.jpg,100_front,train
821,currencyDataset/100_front/IMG20211229002706.jpg,100_front,train
822,currencyDataset/100_front/IMG20211229002709.jpg,100_front,train
823,currencyDataset/100_front/IMG20211229002738.jpg,100_front,train
824,currencyDataset/100_front/IMG20211229002741.jpg,100_front,train
825,currencyDataset/100_front/IMG20211229002748.jpg,100_front,train
826,currencyDataset/100_front/IMG20211229002750.jpg,100_front,train
827,currencyDataset/100_front/IMG20211229002752.jpg,100_front,train
828,currencyDataset/100_front/IMG20211229002756.jpg,100_front,train
829,currencyDataset/100_front/IMG20211229002758.jpg,100_front,train
830,currencyDataset/100_front/IMG20211229002803.jpg,100_front,train
831,currencyDataset/100_front/IMG20211229002807.jpg,100_front,train
832,currencyDataset/100_front/IMG20211229002811.jpg,100_front,train
833,currencyDataset/100_front/IMG20211229002812.jpg,100_front,train
834,currencyDataset/100_front/IMG20211229002819.jpg,100_front,train
835,currencyDataset/100_front/IMG20211229002822.jpg,100_front,train
836,currencyDataset/100_front/IMG20211229002825.jpg,100_front,train
837,currencyDataset/100_front/IMG20211229002830.jpg,100_front,train
838,currencyDataset/100_front/IMG20211229002835.jpg,100_front,train
839,currencyDataset/100_front/IMG20211229002840.jpg,100_front,train
840,currencyDataset/100_front/IMG20211229002844.jpg,100_front,train
841,currencyDataset/100_front/IMG20211229002847.jpg,100_front,train
842,currencyDataset/100_front/IMG20211229002855.jpg,100_front,train
843,currencyDataset/100_front/IMG20211229232454.jpg,100_front,train
844,currencyDataset/100_front/IMG20211229232459.jpg,100_front,train
845,currencyDataset/100_front/IMG20211229232508.jpg,100_front,train
846,currencyDataset/100_front/IMG20211229232511.jpg,100_front,train
847,currencyDataset/100_front/IMG20211229232516.jpg,100_front,train
848,currencyDataset/100_front/IMG20211229232519.jpg,100_front,train
849,currencyDataset/100_front/IMG20211229232531.jpg,100_front,train
850,currencyDataset/100_front/IMG20211229232538.jpg,100_front,train
851,currencyDataset/100_front/IMG20211229232540.jpg,100_front,train
852,currencyDataset/100_front/IMG20211229232543.jpg,100_front,train
853,currencyDataset/100_front/IMG20211229232551.jpg,100_front,train
854,currencyDataset/100_front/IMG20211229232558.jpg,100_front,train
855,currencyDataset/100_front/IMG20211229232607.jpg,100_front,train
856,currencyDataset/100_front/IMG20211229232624.jpg,100_front,train
857,currencyDataset/100_front/IMG20211229232636.jpg,100_front,train
858,currencyDataset/100_front/IMG20211229232639.jpg,100_front,train
859,currencyDataset/100_front/IMG20211229232642.jpg,100_front,train
860,currencyDataset/100_front/IMG20211229232647.jpg,100_front,train
861,currencyDataset/100_front/IMG20211229232657.jpg,100_front,train
862,currencyDataset/100_front/IMG20211229232705.jpg,100_front,train
863,currencyDataset/100_front/IMG20211229232723.jpg,100_front,train
864,currencyDataset/100_front/IMG20211229232738.jpg,100_front,train
865,currencyDataset/100_front/IMG20211229232742.jpg,100_front,train
866,currencyDataset/100_front/IMG20211229232750.jpg,100_front,train
867,currencyDataset/100_front/IMG20211229232759.jpg,100_front,train
868,currencyDataset/100_front/IMG20211229232808.jpg,100_front,train
869,currencyDataset/100_front/IMG20211229232813.jpg,100_front,train
870,currencyDataset/100_front/IMG20211229232817.jpg,100_front,train
871,currencyDataset/100_front/IMG20211229232821.jpg,100_front,train
872,currencyDataset/100_front/IMG20211229232824.jpg,100_front,train
873,currencyDataset/100_front/IMG20211230002558.jpg,100_front,train
874,currencyDataset/100_front/IMG20211230002600.jpg,100_front,train
875,currencyDataset/100_front/IMG20211230002603.jpg,100_front,train
876,currencyDataset/100_front/IMG20211230002607.jpg,100_front,train
877,currencyDataset/100_front/IMG20211230002611.jpg,100_front,train
878,currencyDataset/100_front/IMG20211230002614.jpg,100_front,train
879,currencyDataset/100_front/IMG20211230002618.jpg,100_front,train
880,currencyDataset/100_front/IMG20211230002622.jpg,100_front,train
881,currencyDataset/100_front/IMG20211230002625.jpg,100_front,train
882,currencyDataset/100_front/IMG20211230002630.jpg,100_front,train
883,currencyDataset/100_front/IMG20211230002636.jpg,100_front,train
884,currencyDataset/100_front/IMG20211230002651.jpg,100_front,train
885,currencyDataset/100_front/IMG20211230002653.jpg,100_front,train
886,currencyDataset/100_front/IMG20211230002658.jpg,100_front,train
887,currencyDataset/100_front/IMG20211230002701.jpg,100_front,train
888,currencyDataset/100_front/IMG20211230002705.jpg,100_front,train
889,currencyDataset/100_front/IMG20211230002709.jpg,100_front,train
890,currencyDataset/100_front/IMG20211230002713.jpg,100_front,train
891,currencyDataset/100_front/IMG20211230002716.jpg,100_front,train
892,currencyDataset/100_front/IMG20211230002721.jpg,100_front,train
893,currencyDataset/100_front/IMG20211230002726.jpg,100_front,train
894,currencyDataset/100_front/IMG20211230002731.jpg,100_front,train
895,currencyDataset/100_front/IMG20211230002735.jpg,100_front,train
896,currencyDataset/100_front/IMG20211230002742.jpg,100_front,train
897,currencyDataset/100_front/IMG20211230002745.jpg,100_front,train
898,currencyDataset/100_front/IMG20211230002750.jpg,100_front,train
899,currencyDataset/100_front/IMG20211230002812.jpg,100_front,train
900,currencyDataset/100_front/IMG20211230002815.jpg,100_front,train
901,currencyDataset/100_front/IMG20211230002821.jpg,100_front,train
902,currencyDataset/100_front/IMG20220209112443.jpg,100_front,train
903,currencyDataset/100_front/IMG20220209112449.jpg,100_front,train
904,currencyDataset/100_front/IMG20220209112455.jpg,100_front,train
905,currencyDataset/100_front/IMG20220209112505.jpg,100_front,train
906,currencyDataset/100_front/IMG20220209112509.jpg,100_front,train
907,currencyDataset/100_front/IMG20220209112518.jpg,100_front,train
908,currencyDataset/100_front/IMG20220209112559.jpg,100_front,train
909,currencyDataset/100_front/IMG20220209112618.jpg,100_front,train
910,currencyDataset/100_front/IMG20220209112625.jpg,100_front,train
911,currencyDataset/100_front/IMG20220209112641.jpg,100_front,train
912,currencyDataset/100_front/IMG20220209112657.jpg,100_front,train
913,currencyDataset/100_front/IMG20220209112703.jpg,100_front,train
914,currencyDataset/100_front/IMG20220209112707.jpg,100_front,train
915,currencyDataset/100_front/IMG20220209112714.jpg,100_front,train
916,currencyDataset/100_front/IMG20220209112728.jpg,100_front,train
917,currencyDataset/100_front/IMG20220209112730.jpg,100_front,train
918,currencyDataset/100_front/IMG20220209112733.jpg,100_front,train
919,currencyDataset/100_front/IMG20220209112740.jpg,100_front,train
920,currencyDataset/100_front/IMG20220209112749.jpg,100_front,train
921,currencyDataset/100_front/IMG20220209112804.jpg,100_front,train
922,currencyDataset/100_front/IMG20220209112811.jpg,100_front,train
923,currencyDataset/100_front/IMG20220209112817.jpg,100_front,train
924,currencyDataset/100_front/IMG20220209112825.jpg,100_front,train
925,currencyDataset/100_front/IMG20220209112830.jpg,100_front,train
926,currencyDataset/100_front/IMG20220209112832.jpg,100_front,train
927,currencyDataset/100_front/IMG20220209112835.jpg,100_front,train
928,currencyDataset/100_front/IMG20220209112836.jpg,100_front,train
929,currencyDataset/100_front/IMG20220209112920.jpg,100_front,train
930,currencyDataset/100_front/IMG20220212163547.jpg,100_front,train
931,currencyDataset/100_front/IMG20220212163553.jpg,100_front,train
932,currencyDataset/100_front/IMG20220212163557.jpg,100_front,train
933,currencyDataset/100_front/IMG20220212163602.jpg,100_front,train
934,currencyDataset/100_front/IMG20220212163609.jpg,100_front,train
935,currencyDataset/100_front/IMG20220212163613.jpg,100_front,train
936,currencyDataset/100_front/IMG20220212163620.jpg,100_front,train
937,currencyDataset/100_front/IMG20220212163624.jpg,100_front,train
938,currencyDataset/100_front/IMG20220212163629.jpg,100_front,train
939,currencyDataset/100_front/IMG20220212163636.jpg,100_front,train
940,currencyDataset/100_front/IMG20220212163647.jpg,100_front,train
941,currencyDataset/100_front/IMG20220212163659.jpg,100_front,train
942,currencyDataset/100_front/IMG20220212163702.jpg,100_front,train
943,currencyDataset/100_front/IMG20220212163710.jpg,100_front,train
944,currencyDataset/100_front/IMG20220212163713.jpg,100_front,train
945,currencyDataset/100_front/IMG20220212163717.jpg,100_front,train
946,currencyDataset/100_front/IMG20220212163721.jpg,100_front,train
947,currencyDataset/100_front/IMG20220212163726.jpg,100_front,train
948,currencyDataset/100_front/IMG20220212163732.jpg,100_front,train
949,currencyDataset/100_front/IMG20220212163738.jpg,100_front,train
950,currencyDataset/100_front/IMG20220212163741.jpg,100_front,train
951,currencyDataset/100_front/IMG20220212163744.jpg,100_front,train
952,currencyDataset/100_front/IMG20220212163750.jpg,100_front,train
953,currencyDataset/100_front/IMG20220212163755.jpg,100_front,train
954,currencyDataset/100_front/IMG20220212163758.jpg,100_front,train
955,currencyDataset/100_front/IMG20220212163801.jpg,100_front,train
956,currencyDataset/100_front/IMG20220212163809.jpg,100_front,train
957,currencyDataset/100_front/IMG20220212163813.jpg,100_front,train
958,currencyDataset/100_front/IMG20220212163901.jpg,100_front,train
959,currencyDataset/100_front/IMG20220212163904.jpg,100_front,train
960,currencyDataset/100_front/IMG20220215120643.jpg,100_front,train
961,currencyDataset/100_front/IMG20220215120649.jpg,100_front,train
962,currencyDataset/100_front/IMG20220215120651.jpg,100_front,train
963,currencyDataset/100_front/IMG20220215120653.jpg,100_front,train
964,currencyDataset/100_front/IMG20220215120655.jpg,100_front,train
965,currencyDataset/100_front/IMG20220215120657.jpg,100_front,train
966,currencyDataset/100_front/IMG20220215120705.jpg,100_front,train
967,currencyDataset/100_front/IMG20220215120707.jpg,100_front,train
968,currencyDataset/100_front/IMG20220215120709.jpg,100_front,train
969,currencyDataset/100_front/IMG20220215120726.jpg,100_front,train
970,currencyDataset/100_front/IMG20220215120730.jpg,100_front,train
971,currencyDataset/100_front/IMG20220215120737.jpg,100_front,train
972,currencyDataset/100_front/IMG20220215120812.jpg,100_front,train
973,currencyDataset/100_front/IMG20220215120814.jpg,100_front,train
974,currencyDataset/100_front/IMG20220215120836.jpg,100_front,train
975,currencyDataset/100_front/IMG20220215120945.jpg,100_front,train
976,currencyDataset/100_front/IMG20220215120947.jpg,100_front,train
977,currencyDataset/100_front/IMG20220215120950.jpg,100_front,train
978,currencyDataset/100_front/IMG20220215120952.jpg,100_front,train
979,currencyDataset/100_front/IMG20220215120957.jpg,100_front,train
980,currencyDataset/100_front/IMG20220215121000.jpg,100_front,train
981,currencyDataset/100_front/IMG20220215121016.jpg,100_front,train
982,currencyDataset/100_front/IMG20220215121019.jpg,100_front,train
983,currencyDataset/100_front/IMG20220215121024.jpg,100_front,train
984,currencyDataset/100_front/IMG20220215121107.jpg,100_front,train
985,currencyDataset/100_front/IMG20220215121110.jpg,100_front,train
986,currencyDataset/100_front/IMG20220215121114.jpg,100_front,train
987,currencyDataset/100_front/IMG20220215121117.jpg,100_front,train
988,currencyDataset/100_front/IMG20220215121127.jpg,100_front,train
989,currencyDataset/100_front/IMG20220215121218.jpg,100_front,train
990,currencyDataset/100_front/IMG20220218163659.jpg,100_front,train
991,currencyDataset/100_front/IMG20220218163702.jpg,100_front,train
992,currencyDataset/100_front/IMG20220218163704.jpg,100_front,train
993,currencyDataset/100_front/IMG20220218163708.jpg,100_front,train
994,currencyDataset/100_front/IMG20220218163716.jpg,100_front,train
995,currencyDataset/100_front/IMG20220218163720.jpg,100_front,train
996,currencyDataset/100_front/IMG20220218163723.jpg,100_front,train
997,currencyDataset/100_front/IMG20220218163727.jpg,100_front,train
998,currencyDataset/100_front/IMG20220218163732.jpg,100_front,train
999,currencyDataset/100_front/IMG20220218163738.jpg,100_front,train
1000,currencyDataset/100_front/IMG20220218163752.jpg,100_front,train
1001,currencyDataset/100_front/IMG20220218163757.jpg,100_front,train
1002,currencyDataset/100_front/IMG20220218163800.jpg,100_front,train
1003,currencyDataset/100_front/IMG20220218163806.jpg,100_front,train
1004,currencyDataset/100_front/IMG20220218163810.jpg,100_front,train
1005,currencyDataset/100_front/IMG20220218163833.jpg,100_front,train
1006,currencyDataset/100_front/IMG20220218163859.jpg,100_front,train
1007,currencyDataset/100_front/IMG20220218163904.jpg,100_front,train
1008,currencyDataset/100_front/IMG20220218163906.jpg,100_front,train
1009,currencyDataset/100_front/IMG20220218163909.jpg,100_front,train
1010,currencyDataset/100_front/IMG20220218163912.jpg,100_front,train
1011,currencyDataset/100_front/IMG20220218163915.jpg,100_front,train
1012,currencyDataset/100_front/IMG20220218163919.jpg,100_front,train
1013,currencyDataset/100_front/IMG20220218163921.jpg,100_front,train
1014,currencyDataset/100_front/IMG20220218163925.jpg,100_front,train
1015,currencyDataset/100_front/IMG20220218163941.jpg,100_front,train
1016,currencyDataset/100_front/IMG20220218163944.jpg,100_front,train
1017,currencyDataset/100_front/IMG20220218163946.jpg,100_front,train
1018,currencyDataset/100_front/IMG20220218163948.jpg,100_front,train
1019,currencyDataset/100_front/IMG20220218163952.jpg,100_front,train
1020,currencyDataset/100_front/IMG20220218163956.jpg,100_front,train
1021,currencyDataset/100_front/IMG20220218163959.jpg,100_front,train
1022,currencyDataset/100_front/IMG20220218164002.jpg,100_front,train
1023,currencyDataset/100_front/IMG20220218164006.jpg,100_front,train
1024,currencyDataset/10_back/IMG20211228223642.jpg,10_back,train
1025,currencyDataset/10_back/IMG20211228223646.jpg,10_back,train
1026,currencyDataset/10_back/IMG20211228223649.jpg,10_back,train
1027,currencyDataset/10_back/IMG20211228223652.jpg,10_back,train
1028,currencyDataset/10_back/IMG20211228223655.jpg,10_back,train
1029,currencyDataset/10_back/IMG20211228223658.jpg,10_back,train
1030,currencyDataset/10_back/IMG20211228223700.jpg,10_back,train
1031,currencyDataset/10_back/IMG20211228223703.jpg,10_back,train
1032,currencyDataset/10_back/IMG20211228223705.jpg,10_back,train
1033,currencyDataset/10_back/IMG20211228223711.jpg,10_back,train
1034,currencyDataset/10_back/IMG20211228223720.jpg,10_back,train
1035,currencyDataset/10_back/IMG20211228223743.jpg,10_back,train
1036,currencyDataset/10_back/IMG20211228223754.jpg,10_back,train
1037,currencyDataset/10_back/IMG20211228223756.jpg,10_back,train
1038,currencyDataset/10_back/IMG20211228223759.jpg,10_back,train
1039,currencyDataset/10_back/IMG20211228223801.jpg,10_back,train
1040,currencyDataset/10_back/IMG20211228223804.jpg,10_back,train
1041,currencyDataset/10_back/IMG20211228223806.jpg,10_back,train
1042,currencyDataset/10_back/IMG20211228223809.jpg,10_back,train
1043,currencyDataset/10_back/IMG20211228223812.jpg,10_back,train
1044,currencyDataset/10_back/IMG20211228223819.jpg,10_back,train
1045,currencyDataset/10_back/IMG20211228223823.jpg,10_back,train
1046,currencyDataset/10_back/IMG20211228223832.jpg,10_back,train
1047,currencyDataset/10_back/IMG20211228223836.jpg,10_back,train
1048,currencyDataset/10_back/IMG20211228223838.jpg,10_back,train
1049,currencyDataset/10_back/IMG20211228223841.jpg,10_back,train
1050,currencyDataset/10_back/IMG20211228223843.jpg,10_back,train
1051,currencyDataset/10_back/IMG20211228223846.jpg,10_back,train
1052,currencyDataset/10_back/IMG20211228223850.jpg,10_back,train
1053,currencyDataset/10_back/IMG20211228223856.jpg,10_back,train
1054,currencyDataset/10_back/IMG20211228223900.jpg,10_back,train
1055,currencyDataset/10_back/IMG20211228230224.jpg,10_back,train
1056,currencyDataset/10_back/IMG20211228230227.jpg,10_back,train
1057,currencyDataset/10_back/IMG20211228230229.jpg,10_back,train
1058,currencyDataset/10_back/IMG20211228230232.jpg,10_back,train
1059,currencyDataset/10_back/IMG20211228230235.jpg,10_back,train
1060,currencyDataset/10_back/IMG20211228230239.jpg,10_back,train
1061,currencyDataset/10_back/IMG20211228230242.jpg,10_back,train
1062,currencyDataset/10_back/IMG20211228230247.jpg,10_back,train
1063,currencyDataset/10_back/IMG20211228230250.jpg,10_back,train
1064,currencyDataset/10_back/IMG20211228230254.jpg,10_back,train
1065,currencyDataset/10_back/IMG20211228230300.jpg,10_back,train
1066,currencyDataset/10_back/IMG20211228230304.jpg,10_back,train
1067,currencyDataset/10_back/IMG20211228230306.jpg,10_back,train
1068,currencyDataset/10_back/IMG20211228230318.jpg,10_back,train
1069,currencyDataset/10_back/IMG20211228230320.jpg,10_back,train
1070,currencyDataset/10_back/IMG20211228230322.jpg,10_back,train
1071,currencyDataset/10_back/IMG20211228230326.jpg,10_back,train
1072,currencyDataset/10_back/IMG20211228230332.jpg,10_back,train
1073,currencyDataset/10_back/IMG20211228230335.jpg,10_back,train
1074,currencyDataset/10_back/IMG20211228230338.jpg,10_back,train
1075,currencyDataset/10_back/IMG20211228230342.jpg,10_back,train
1076,currencyDataset/10_back/IMG20211228230346.jpg,10_back,train
1077,currencyDataset/10_back/IMG20211228230351.jpg,10_back,train
1078,currencyDataset/10_back/IMG20211228230352.jpg,10_back,train
1079,currencyDataset/10_back/IMG20211228230354.jpg,10_back,train
1080,currencyDataset/10_back/IMG20211228230358.jpg,10_back,train
1081,currencyDataset/10_back/IMG20211228230401.jpg,10_back,train
1082,currencyDataset/10_back/IMG20211228230403.jpg,10_back,train
1083,currencyDataset/10_back/IMG20211228230407.jpg,10_back,train
1084,currencyDataset/10_back/IMG20211228230409.jpg,10_back,train
1085,currencyDataset/10_back/IMG20211228230411.jpg,10_back,train
1086,currencyDataset/10_back/IMG20211228231007.jpg,10_back,train
1087,currencyDataset/10_back/IMG20211228231009.jpg,10_back,train
1088,currencyDataset/10_back/IMG20211228231011.jpg,10_back,train
1089,currencyDataset/10_back/IMG20211228231015.jpg,10_back,train
1090,currencyDataset/10_back/IMG20211228231018.jpg,10_back,train
1091,currencyDataset/10_back/IMG20211228231021.jpg,10_back,train
1092,currencyDataset/10_back/IMG20211228231024.jpg,10_back,train
1093,currencyDataset/10_back/IMG20211228231027.jpg,10_back,train
1094,currencyDataset/10_back/IMG20211228231030.jpg,10_back,train
1095,currencyDataset/10_back/IMG20211228231039.jpg,10_back,train
1096,currencyDataset/10_back/IMG20211228231054.jpg,10_back,train
1097,currencyDataset/10_back/IMG20211228231106.jpg,10_back,train
1098,currencyDataset/10_back/IMG20211228231109.jpg,10_back,train
1099,currencyDataset/10_back/IMG20211228231113.jpg,10_back,train
1100,currencyDataset/10_back/IMG20211228231116.jpg,10_back,train
1101,currencyDataset/10_back/IMG20211228231120.jpg,10_back,train
1102,currencyDataset/10_back/IMG20211228231124.jpg,10_back,train
1103,currencyDataset/10_back/IMG20211228231126.jpg,10_back,train
1104,currencyDataset/10_back/IMG20211228231130.jpg,10_back,train
1105,currencyDataset/10_back/IMG20211228231134.jpg,10_back,train
1106,currencyDataset/10_back/IMG20211228231138.jpg,10_back,train
1107,currencyDataset/10_back/IMG20211228231142.jpg,10_back,train
1108,currencyDataset/10_back/IMG20211228231144.jpg,10_back,train
1109,currencyDataset/10_back/IMG20211228231148.jpg,10_back,train
1110,currencyDataset/10_back/IMG20211228231152.jpg,10_back,train
1111,currencyDataset/10_back/IMG20211228231155.jpg,10_back,train
1112,currencyDataset/10_back/IMG20211228231158.jpg,10_back,train
1113,currencyDataset/10_back/IMG20211228231201.jpg,10_back,train
1114,currencyDataset/10_back/IMG20211228231204.jpg,10_back,train
1115,currencyDataset/10_back/IMG20211229002211.jpg,10_back,train
1116,currencyDataset/10_back/IMG20211229002213.jpg,10_back,train
1117,currencyDataset/10_back/IMG20211229002217.jpg,10_back,train
1118,currencyDataset/10_back/IMG20211229002221.jpg,10_back,train
1119,currencyDataset/10_back/IMG20211229002226.jpg,10_back,train
1120,currencyDataset/10_back/IMG20211229002229.jpg,10_back,train
1121,currencyDataset/10_back/IMG20211229002234.jpg,10_back,train
1122,currencyDataset/10_back/IMG20211229002238.jpg,10_back,train
1123,currencyDataset/10_back/IMG20211229002246.jpg,10_back,train
1124,currencyDataset/10_back/IMG20211229002251.jpg,10_back,train
1125,currencyDataset/10_back/IMG20211229002305.jpg,10_back,train
1126,currencyDataset/10_back/IMG20211229002307.jpg,10_back,train
1127,currencyDataset/10_back/IMG20211229002309.jpg,10_back,train
1128,currencyDataset/10_back/IMG20211229002319.jpg,10_back,train
1129,currencyDataset/10_back/IMG20211229002323.jpg,10_back,train
1130,currencyDataset/10_back/IMG20211229002326.jpg,10_back,train
1131,currencyDataset/10_back/IMG20211229002329.jpg,10_back,train
1132,currencyDataset/10_back/IMG20211229002333.jpg,10_back,train
